# np (number of particles )
3194
# (x,y), mass, type (1:mobile, -1,-2: rev(horiz, vert), sig
  5.5686771240613609e+01   6.1953253829050844e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.6254459415798166e+01   6.2776497496354530e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.6822147590982730e+01   6.3599741163658216e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.7389835766167295e+01   6.4422984830961894e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.7957523941351852e+01   6.5246228498265594e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.8525212116536409e+01   6.6069472165569280e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.9092900291720973e+01   6.6892715832872966e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  5.9660588466905537e+01   6.7715959500176652e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.0228276642090094e+01   6.8539203167480338e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.0795964817274658e+01   6.9362446834784024e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.1363652992459222e+01   7.0185690502087709e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.1931341167643779e+01   7.1008934169391395e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.2499029342828344e+01   7.1832177836695081e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.3066717518012901e+01   7.2655421503998767e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.3634405693197465e+01   7.3478665171302453e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.4202093868382022e+01   7.4301908838606138e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.4769782043566593e+01   7.5125152505909824e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.5337470218751150e+01   7.5948396173213510e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.5905158393935707e+01   7.6771639840517196e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
  6.6472846569120264e+01   7.7594883507820882e+01   1.0000000000000000e+00 1 0 0 1.500000e+00
